######
Time			temp0	temp1	temp2	temp3	temp4	temp5	h_flux0	h_flux1
2024-01-16_14:47:58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_14:47:59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_14:48:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_14:48:01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_14:48:02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_14:48:03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_14:48:04	19.48	20.37	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:05	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:06	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:07	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:08	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:09	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:10	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:11	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:12	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:13	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:14	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:15	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:16	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:17	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:18	19.46	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:19	19.48	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:20	19.47	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:21	19.5	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:22	19.5	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:23	19.5	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:24	19.5	20.38	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:25	19.5	20.45	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:26	19.53	20.55	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:27	19.57	20.72	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:28	19.6	20.97	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:29	19.67	21.28	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:30	19.76	21.7	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_14:48:31	19.84	22.09	6.66	0.05	0.1	0.2	10.0	0.0
