2024-01-16_15:55:09	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:09	20.85	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:10	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:11	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:12	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:13	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:14	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:15	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:16	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:17	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:18	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:19	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:20	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:21	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:22	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:23	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:24	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:25	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:26	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:27	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
######
Time			temp0	temp1	temp2	temp3	temp4	temp5	h_flux0	h_flux1
2024-01-16_15:55:28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:55:28	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:55:29	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:55:30	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:55:31	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:55:32	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:55:33	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:55:34	20.82	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:35	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:35	20.85	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:36	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:36	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:55:37	20.84	19.81	6.66	0.05	0.1	0.2	10.0	0.0
