######
Time			temp0	temp1	temp2	temp3	temp4	temp5	h_flux0	h_flux1
2023-12-13_13:02:25	20.05	19.85	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:26	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:27	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:28	20.05	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:29	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:30	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:31	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:32	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:33	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:34	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:35	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:36	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:37	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:38	20.08	19.92	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:39	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:40	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:41	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:42	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:43	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:44	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:45	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:46	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:47	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:48	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:49	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:50	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:51	20.08	19.96	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:52	20.08	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:53	20.12	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:54	20.12	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:55	20.08	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:56	20.12	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:57	20.12	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:58	20.12	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:02:59	20.12	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:00	20.12	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:01	20.12	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:02	20.12	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:03	20.12	20.0	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:04	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:05	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:06	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:07	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:08	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:09	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:10	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:11	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:13	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:13	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:14	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:15	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:16	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:17	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:18	20.12	20.03	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:19	20.12	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:20	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:21	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:22	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:23	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:24	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:25	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:26	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:27	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:28	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:29	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:30	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:31	20.15	20.1	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:32	20.15	20.07	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:33	20.15	20.1	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:34	20.19	20.1	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:35	20.19	20.1	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:36	20.19	20.1	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:37	20.22	20.1	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:38	20.22	20.1	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:39	20.22	20.1	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:40	20.26	20.1	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:41	20.3	20.1	6.66	0.05	0.1	0.2	10.0	0.0
2023-12-13_13:03:42	20.3	20.1	6.66	0.05	0.1	0.2	10.0	0.0
