2024-01-16_15:24:33	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:34	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:35	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:36	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:37	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:38	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:39	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:40	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:41	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:42	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
######
Time			temp0	temp1	temp2	temp3	temp4	temp5	h_flux0	h_flux1
2024-01-16_15:24:43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:24:43	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:24:44	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:24:45	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:24:46	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024-01-16_15:24:47	22.02	20.99	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:48	21.76	20.8	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:48	21.85	20.84	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:49	21.88	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:49	21.88	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:50	21.88	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:50	21.88	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:51	21.86	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:51	21.87	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:52	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:52	21.87	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:53	21.88	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:53	21.88	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:54	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:54	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:55	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:55	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:56	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:56	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:57	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:57	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:58	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:58	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:59	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:24:59	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:00	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:00	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:01	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:01	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:02	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:02	21.85	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:03	21.83	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:03	21.84	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:04	21.84	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:04	21.84	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:05	21.82	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:05	21.82	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:06	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:06	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:07	21.82	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:07	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:08	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:08	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:09	21.83	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:09	21.84	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:10	21.83	20.82	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:10	21.82	20.83	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:11	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:11	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:12	21.84	20.83	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:12	21.83	20.82	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:13	21.82	20.84	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:13	21.82	20.84	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:14	21.81	20.84	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:14	21.83	20.83	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:15	21.81	20.83	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:15	21.81	20.82	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:16	21.81	20.83	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:16	21.81	20.84	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:17	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:17	21.81	20.83	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:18	21.81	20.82	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:18	21.81	20.83	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:19	21.81	20.83	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:19	21.81	20.82	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:20	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:20	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:21	21.81	20.85	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:21	21.81	20.87	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:22	21.81	20.94	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:22	21.81	20.95	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:23	21.85	21.06	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:23	21.85	21.08	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:24	21.85	21.25	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:24	21.85	21.28	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:25	21.88	21.53	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:25	21.9	21.56	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:26	21.95	21.89	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:26	21.95	21.94	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:27	22.02	22.3	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:27	22.02	22.35	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:28	22.12	22.81	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:28	22.12	22.87	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:29	22.22	23.29	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:29	22.22	23.34	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:30	22.35	23.84	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:30	22.39	24.0	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:31	22.52	24.49	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:31	22.53	24.56	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:32	22.7	25.11	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:32	22.72	25.18	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:33	22.89	25.82	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:33	22.9	25.89	6.66	0.05	0.1	0.2	10.0	0.0
2024-01-16_15:25:34	23.07	26.41	6.66	0.05	0.1	0.2	10.0	0.0
